Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index,target
8,88,Yes,4,5,82,1
4,64,No,6,1,44,0
2,49,No,9,9,29,0
2,51,No,9,5,32,0
9,80,No,7,8,78,1
1,46,Yes,4,7,21,0
7,51,No,4,0,43,0
3,86,No,7,8,69,0
3,79,No,6,9,56,0
2,56,No,9,1,31,0
6,44,Yes,8,0,36,0
2,53,No,6,5,30,0
4,73,Yes,7,0,56,0
9,87,Yes,8,5,87,1
9,56,No,4,1,54,0
6,74,No,6,6,61,0
4,94,Yes,6,6,77,1
7,40,No,9,3,30,0
1,98,No,9,1,69,0
4,89,Yes,8,6,74,1
5,89,Yes,4,0,72,1
8,75,Yes,6,1,71,1
2,54,Yes,8,1,30,0
5,99,Yes,6,0,82,1
6,58,Yes,9,8,51,0
5,90,No,4,5,76,1
9,81,No,4,2,76,1
1,44,No,5,5,17,0
3,58,No,8,6,40,0
2,82,No,9,2,63,0
3,78,No,9,3,60,0
9,44,No,9,9,44,0
9,91,No,7,0,87,1
2,51,No,6,5,27,0
3,58,Yes,4,5,30,0
4,86,Yes,6,8,68,0
9,51,No,6,1,44,0
3,75,No,7,4,53,0
7,51,Yes,4,4,40,0
3,57,Yes,5,6,36,0
7,88,Yes,9,4,79,1
7,90,No,8,9,86,1
9,87,Yes,6,3,85,1
2,82,Yes,7,9,61,0
6,73,Yes,7,1,63,0
9,87,No,8,7,82,1
2,72,Yes,8,4,47,0
2,88,No,4,3,66,0
5,57,Yes,6,8,48,0
8,96,Yes,6,1,90,1
9,68,No,8,2,70,1
2,84,Yes,9,7,64,0
5,44,Yes,5,3,27,0
7,64,Yes,6,8,58,0
6,63,No,7,9,48,0
6,68,No,9,9,57,0
7,98,No,8,9,90,1
3,77,Yes,6,9,56,0
3,72,No,4,8,50,0
9,49,Yes,8,9,48,0
8,76,Yes,7,8,74,1
5,99,Yes,4,0,86,1
6,72,Yes,8,5,59,0
1,62,Yes,8,9,43,0
1,97,Yes,6,5,75,1
4,50,Yes,4,7,32,0
2,63,Yes,8,6,44,0
7,63,No,9,6,54,0
2,46,No,7,1,24,0
2,89,Yes,4,3,61,0
5,60,No,9,0,45,0
4,59,No,6,6,44,0
8,92,No,5,3,84,1
4,49,Yes,8,8,32,0
6,64,No,5,5,50,0
5,86,Yes,8,5,73,1
2,75,No,9,8,52,0
8,87,No,6,7,85,1
2,86,No,6,5,61,0
9,54,Yes,6,5,52,0
9,83,Yes,6,5,82,1
3,79,Yes,4,3,57,0
4,79,Yes,4,4,58,0
8,89,Yes,8,2,83,1
9,45,Yes,4,8,41,0
3,76,Yes,8,1,58,0
5,41,Yes,4,6,25,0
8,51,Yes,4,0,43,0
3,97,No,4,9,74,1
7,43,No,7,6,34,0
8,62,Yes,6,1,58,0
3,52,No,7,4,34,0
2,56,No,4,0,30,0
7,70,Yes,4,4,62,0
9,55,Yes,7,3,52,0
1,80,No,9,0,56,0
3,65,Yes,8,0,45,0
5,67,No,6,6,51,0
3,40,Yes,8,2,18,0
1,86,No,9,9,64,0
7,51,Yes,6,8,38,0
7,76,No,5,8,69,0
8,94,No,6,9,89,1
5,95,No,8,8,81,1
5,89,No,6,0,76,1
5,59,Yes,5,3,38,0
1,41,No,5,0,14,0
5,75,Yes,4,0,62,0
6,54,No,5,8,39,0
1,77,Yes,7,4,51,0
7,61,No,8,0,53,0
1,83,Yes,7,2,54,0
2,89,No,9,6,68,0
2,71,No,7,1,53,0
5,98,Yes,8,3,86,1
7,59,No,9,1,51,0
1,75,No,7,8,48,0
1,72,No,7,8,50,0
1,54,No,9,6,24,0
6,89,Yes,7,6,79,1
2,85,No,5,1,63,0
1,42,Yes,8,9,13,0
6,68,Yes,8,7,54,0
2,86,Yes,8,0,61,0
6,66,Yes,7,7,58,0
8,44,No,5,4,35,0
2,98,No,8,3,78,1
9,95,Yes,6,9,95,1
8,70,No,8,1,61,0
1,61,No,4,2,32,0
7,74,Yes,6,9,66,0
6,93,Yes,8,1,83,1
6,46,Yes,7,3,35,0
6,45,No,8,2,33,0
6,65,Yes,5,4,55,0
7,93,Yes,5,6,87,1
3,40,No,8,8,18,0
6,58,No,7,4,45,0
3,46,No,7,7,26,0
7,75,No,7,1,66,0
7,51,No,8,5,44,0
8,59,No,8,7,55,0
2,62,No,4,8,40,0
9,64,No,5,3,61,0
5,69,Yes,6,3,54,0
9,98,No,6,6,95,1
5,68,Yes,5,3,56,0
7,70,No,9,4,61,0
9,57,No,4,1,53,0
4,80,Yes,5,1,60,0
2,58,No,4,9,35,0
9,93,Yes,9,4,93,1
2,43,No,4,9,20,0
3,40,Yes,7,9,24,0
2,80,Yes,5,1,54,0
3,98,No,6,5,78,1
6,54,Yes,8,5,45,0
3,93,Yes,9,7,77,1
8,47,No,9,0,40,0
6,54,No,8,6,44,0
7,54,Yes,5,6,45,0
1,89,No,8,8,66,0
3,78,Yes,4,3,57,0
3,61,Yes,8,6,42,0
2,57,Yes,4,5,34,0
7,55,No,4,3,43,0
9,41,No,6,9,37,0
4,75,Yes,8,7,57,0
5,59,Yes,6,2,44,0
3,55,Yes,8,7,35,0
9,42,No,4,4,36,0
4,95,Yes,8,3,82,1
5,69,No,9,2,55,0
1,94,Yes,9,9,74,1
2,41,Yes,6,6,19,0
9,74,Yes,7,6,72,1
2,65,Yes,9,5,42,0
5,96,No,6,2,81,1
8,44,No,7,8,38,0
3,41,No,5,1,21,0
6,90,No,6,2,82,1
4,95,No,9,0,80,1
7,59,Yes,9,6,51,0
3,73,No,8,1,53,0
6,73,No,7,9,62,0
9,93,No,9,7,91,1
1,95,No,8,8,71,1
3,94,Yes,7,1,74,1
2,59,Yes,6,5,40,0
8,89,Yes,6,0,83,1
7,64,No,8,7,58,0
2,59,Yes,6,4,38,0
6,64,Yes,8,8,56,0
3,92,No,4,2,73,1
8,53,No,7,1,46,0
3,99,No,8,6,82,1
9,86,Yes,7,6,88,1
1,83,No,4,9,56,0
5,82,Yes,7,4,68,0
3,82,Yes,8,6,63,0
6,78,Yes,6,5,71,1
2,51,Yes,7,8,27,0
9,87,Yes,7,2,85,1
6,44,No,9,3,34,0
7,41,Yes,9,8,33,0
5,93,Yes,4,9,77,1
9,55,Yes,5,7,50,0
1,94,Yes,6,9,69,0
5,69,Yes,8,5,55,0
6,86,No,4,2,76,1
7,82,Yes,8,8,74,1
4,77,Yes,8,8,61,0
1,84,Yes,7,5,60,0
8,90,Yes,4,1,84,1
4,81,No,4,6,56,0
3,63,Yes,9,8,43,0
7,90,Yes,6,8,82,1
2,69,Yes,5,2,43,0
8,76,Yes,8,1,73,1
6,96,No,6,4,81,1
7,98,No,9,9,94,1
5,92,No,6,6,74,1
9,78,Yes,8,2,76,1
5,50,No,7,3,38,0
5,53,No,7,9,38,0
3,62,No,8,1,42,0
1,92,No,9,9,71,1
2,55,No,9,1,34,0
8,89,Yes,4,6,84,1
1,60,No,5,1,32,0
7,94,No,7,0,85,1
5,94,No,5,3,76,1
3,43,Yes,6,5,21,0
7,72,Yes,6,9,65,0
9,93,No,8,9,92,1
2,86,Yes,8,3,69,0
8,53,Yes,8,0,49,0
9,58,No,9,0,54,0
3,98,Yes,7,8,81,1
2,44,No,5,0,15,0
7,75,No,6,6,66,0
5,70,No,5,6,56,0
5,84,Yes,7,0,71,1
5,57,No,5,0,40,0
4,83,No,5,5,66,0
5,70,Yes,9,7,57,0
4,94,No,8,6,79,1
6,69,Yes,9,5,57,0
4,60,Yes,9,9,43,0
2,86,No,5,2,65,0
9,69,Yes,5,6,66,0
2,94,No,9,5,74,1
9,80,Yes,5,7,76,1
6,43,Yes,9,3,30,0
9,44,Yes,4,8,39,0
9,80,Yes,9,0,79,1
3,84,No,6,6,60,0
1,49,No,6,8,24,0
1,66,Yes,5,9,42,0
3,55,No,9,0,33,0
5,69,No,9,9,57,0
3,52,No,8,2,32,0
9,75,No,8,6,71,1
9,60,No,8,8,58,0
3,84,No,9,0,64,0
3,92,No,9,5,72,1
5,79,Yes,6,1,64,0
2,84,No,7,4,61,0
6,54,Yes,5,6,43,0
7,59,Yes,6,6,54,0
9,59,Yes,8,9,56,0
6,84,No,6,6,75,1
3,94,No,6,3,72,1
5,98,Yes,6,5,84,1
4,44,Yes,8,9,30,0
5,93,No,7,5,80,1
8,93,No,4,6,82,1
8,99,No,5,8,96,1
6,71,Yes,5,5,60,0
1,45,Yes,6,9,19,0
8,69,No,7,0,62,0
8,65,No,8,7,61,0
2,76,Yes,4,1,53,0
4,52,No,4,2,34,0
2,68,No,6,4,43,0
4,44,Yes,6,5,27,0
7,64,Yes,8,6,55,0
9,52,Yes,8,3,51,0
8,63,Yes,9,2,58,0
9,70,No,8,8,69,0
8,59,Yes,6,3,52,0
2,94,No,7,8,72,1
7,47,No,6,8,38,0
2,99,No,6,2,73,1
2,48,Yes,4,2,26,0
4,60,Yes,8,7,46,0
1,90,No,5,0,60,0
5,59,No,8,5,43,0
6,54,Yes,9,5,43,0
9,65,No,7,8,65,0
8,93,No,7,1,89,1
2,81,No,8,7,60,0
1,50,No,8,6,22,0
2,76,No,6,1,53,0
7,80,No,5,0,70,1
4,50,No,6,3,31,0
5,66,No,4,1,52,0
7,69,Yes,4,2,59,0
3,58,Yes,7,1,40,0
2,73,No,7,8,50,0
7,77,No,5,3,66,0
5,62,Yes,7,0,45,0
1,92,Yes,9,7,69,0
1,40,Yes,4,3,13,0
9,42,No,5,9,37,0
5,42,Yes,4,7,25,0
1,67,Yes,8,7,45,0
7,53,No,8,8,47,0
9,91,Yes,5,9,93,1
1,69,No,6,6,40,0
4,97,Yes,9,3,85,1
3,93,Yes,9,1,73,1
5,44,Yes,7,5,27,0
7,88,Yes,5,3,80,1
8,54,Yes,9,5,46,0
2,77,No,7,7,57,0
7,53,No,4,2,43,0
1,53,Yes,6,0,25,0
7,96,No,7,4,90,1
8,98,Yes,8,2,93,1
2,88,Yes,8,5,67,0
9,47,Yes,4,2,44,0
1,47,Yes,5,0,18,0
6,58,Yes,7,8,46,0
1,71,No,4,4,44,0
3,70,No,8,1,47,0
6,68,No,8,1,55,0
3,80,No,8,8,59,0
8,50,Yes,6,0,42,0
5,84,No,6,9,69,0
2,52,Yes,8,2,29,0
4,66,Yes,9,9,53,0
9,95,No,5,6,90,1
4,58,No,6,0,40,0
8,65,Yes,7,1,55,0
5,92,Yes,6,5,78,1
1,90,Yes,7,8,64,0
7,76,No,6,8,68,0
3,87,Yes,8,7,68,0
8,48,Yes,7,2,44,0
3,67,Yes,5,1,45,0
1,71,Yes,6,0,47,0
5,91,No,6,8,73,1
2,93,No,8,4,71,1
4,42,Yes,7,2,25,0
1,90,No,9,9,65,0
9,71,Yes,8,9,70,1
6,44,No,7,4,33,0
8,47,No,6,2,42,0
4,53,No,6,8,35,0
9,95,No,6,0,90,1
2,42,Yes,6,0,17,0
9,63,Yes,4,2,59,0
5,52,Yes,6,5,36,0
6,82,No,6,1,71,1
3,68,No,9,0,45,0
4,47,Yes,9,7,31,0
6,90,No,7,9,77,1
7,81,No,6,8,73,1
1,70,Yes,6,9,47,0
7,65,No,7,0,56,0
1,57,Yes,6,2,30,0
5,97,No,6,4,84,1
6,57,Yes,8,6,41,0
2,96,No,4,9,73,1
9,46,No,7,3,41,0
6,87,No,8,5,77,1
7,77,No,9,0,63,0
8,87,No,5,3,79,1
1,55,Yes,5,7,28,0
8,94,No,9,4,91,1
4,95,Yes,4,7,76,1
8,99,Yes,5,0,92,1
6,72,Yes,4,9,61,0
9,95,No,5,8,92,1
4,90,Yes,5,3,72,1
2,42,No,8,8,20,0
2,77,No,5,7,54,0
5,43,No,9,7,35,0
9,75,Yes,4,1,67,0
3,43,No,6,2,20,0
8,81,No,6,9,76,1
4,48,No,6,8,33,0
6,79,Yes,4,2,68,0
6,90,Yes,4,7,81,1
3,56,Yes,6,4,36,0
5,56,Yes,9,6,46,0
3,72,No,5,3,50,0
1,59,Yes,6,7,36,0
7,53,No,7,3,44,0
4,61,Yes,4,4,43,0
7,91,No,7,0,79,1
3,66,Yes,7,9,44,0
5,82,Yes,4,7,67,0
5,42,Yes,6,6,27,0
2,63,No,9,4,39,0
2,69,No,8,5,49,0
4,47,Yes,7,0,28,0
4,61,Yes,6,7,46,0
4,64,Yes,8,8,48,0
6,99,Yes,7,4,90,1
2,49,Yes,6,9,24,0
6,88,Yes,7,6,75,1
7,68,No,6,9,61,0
3,79,No,9,3,62,0
8,93,No,5,5,87,1
2,40,No,5,1,13,0
8,91,No,4,3,85,1
5,60,No,8,4,47,0
2,78,Yes,7,8,54,0
7,63,Yes,7,8,57,0
2,48,Yes,6,7,26,0
6,99,Yes,8,3,89,1
3,83,Yes,7,5,61,0
9,93,No,8,6,93,1
3,65,No,8,0,43,0
3,48,No,5,0,24,0
5,59,No,7,3,45,0
7,95,No,7,2,86,1
8,74,Yes,4,9,65,0
7,75,No,8,3,70,1
9,81,No,6,8,79,1
5,75,No,5,1,59,0
3,93,Yes,4,3,72,1
6,48,Yes,5,6,36,0
5,61,Yes,6,1,46,0
4,40,Yes,4,7,24,0
2,44,Yes,5,9,25,0
7,48,Yes,6,3,38,0
5,76,No,9,8,65,0
4,77,No,4,0,59,0
8,58,No,6,6,53,0
9,47,Yes,4,0,45,0
9,81,Yes,7,9,82,1
3,82,Yes,7,8,64,0
3,71,Yes,5,9,50,0
5,52,No,8,9,39,0
5,59,Yes,9,0,43,0
2,75,Yes,8,2,54,0
1,82,Yes,6,6,58,0
8,83,Yes,4,0,73,1
3,76,Yes,7,4,56,0
1,69,No,8,5,42,0
1,49,Yes,7,2,25,0
2,70,Yes,9,5,48,0
6,64,No,6,3,49,0
6,68,Yes,9,5,59,0
3,63,Yes,9,5,45,0
4,78,No,6,3,60,0
2,60,No,4,0,32,0
2,80,No,9,2,59,0
7,48,No,8,9,40,0
1,81,No,6,6,55,0
7,81,No,6,1,69,0
1,41,No,7,3,12,0
6,43,No,5,5,39,0
3,47,No,9,4,25,0
8,71,No,8,5,62,0
6,53,Yes,4,4,40,0
2,88,No,9,8,67,0
8,52,No,4,1,42,0
5,60,No,7,3,44,0
8,63,No,9,0,57,0
8,89,No,4,6,83,1
6,57,Yes,9,0,43,0
2,84,Yes,6,5,61,0
8,79,Yes,9,9,76,1
6,65,No,8,9,54,0
6,71,No,9,8,60,0
8,83,Yes,4,1,74,1
1,96,No,8,0,74,1
2,94,No,4,9,66,0
9,95,Yes,5,2,94,1
8,92,No,5,5,83,1
7,72,No,8,6,65,0
7,91,No,5,7,82,1
5,70,No,5,3,52,0
2,57,No,6,7,34,0
6,74,No,4,6,61,0
3,51,No,5,7,30,0
4,90,Yes,8,4,77,1
2,64,Yes,6,9,45,0
2,84,No,5,6,59,0
8,70,No,9,3,66,0
8,49,Yes,8,0,45,0
6,86,Yes,4,2,73,1
5,91,Yes,9,9,81,1
8,73,Yes,5,8,72,1
4,90,Yes,8,3,72,1
4,42,Yes,9,4,27,0
5,85,Yes,8,2,70,1
1,78,No,7,5,51,0
1,47,Yes,9,3,21,0
2,71,Yes,8,4,50,0
8,82,Yes,9,6,82,1
7,68,No,7,6,58,0
9,61,No,4,8,59,0
5,59,No,4,1,41,0
2,45,Yes,6,3,21,0
7,82,Yes,9,7,78,1
8,88,Yes,7,3,85,1
7,68,No,8,2,59,0
7,81,No,6,9,72,1
5,95,No,9,5,83,1
2,56,No,6,2,31,0
6,70,No,9,1,58,0
4,92,No,4,8,74,1
2,73,Yes,8,2,50,0
9,77,No,7,0,72,1
7,96,No,4,8,84,1
6,76,No,6,4,67,0
5,43,No,5,6,29,0
3,41,Yes,6,1,20,0
4,51,Yes,5,0,31,0
3,74,No,9,5,58,0
8,45,Yes,4,4,39,0
3,95,Yes,9,9,77,1
7,85,Yes,7,5,78,1
7,47,Yes,8,1,39,0
7,60,Yes,5,6,51,0
7,92,Yes,8,0,86,1
2,97,Yes,9,7,78,1
3,85,No,4,6,66,0
9,74,Yes,4,6,74,1
3,87,No,9,5,70,1
2,54,Yes,9,9,38,0
9,46,Yes,4,4,44,0
9,54,Yes,7,8,52,0
4,84,No,5,2,63,0
9,45,Yes,8,8,46,0
3,86,No,6,4,63,0
7,56,Yes,9,7,50,0
7,43,Yes,9,2,37,0
8,61,No,4,6,52,0
4,71,Yes,8,9,55,0
3,98,Yes,8,3,77,1
3,61,Yes,7,4,46,0
5,66,No,5,3,52,0
1,85,Yes,7,8,59,0
3,54,Yes,7,6,32,0
6,99,Yes,8,5,87,1
3,83,No,5,5,61,0
5,90,Yes,5,9,75,1
9,61,No,5,6,59,0
2,67,Yes,4,4,40,0
2,81,Yes,5,9,61,0
6,77,No,8,2,62,0
6,99,No,4,2,86,1
8,96,No,6,6,89,1
2,48,No,9,9,29,0
9,73,No,7,0,72,1
2,75,Yes,5,3,53,0
1,48,Yes,6,9,24,0
2,54,No,5,7,30,0
7,84,Yes,7,3,79,1
8,59,Yes,8,0,51,0
5,47,No,8,4,34,0
6,97,No,7,0,87,1
1,67,No,6,8,43,0
6,90,Yes,4,7,80,1
8,58,No,9,6,54,0
3,96,Yes,9,4,80,1
1,55,No,9,3,29,0
4,50,No,4,6,34,0
1,81,No,5,2,58,0
8,47,No,7,7,38,0
5,72,Yes,7,4,57,0
1,49,Yes,4,4,20,0
8,57,Yes,6,0,49,0
9,74,No,9,9,73,1
2,82,Yes,7,7,61,0
9,89,Yes,8,6,87,1
8,42,Yes,8,0,37,0
7,79,No,7,3,69,0
3,66,Yes,9,3,46,0
2,98,No,9,8,79,1
7,67,No,9,9,60,0
5,85,Yes,6,1,68,0
6,45,Yes,8,3,38,0
4,86,No,6,9,71,1
2,53,No,4,2,28,0
9,46,No,5,9,44,0
3,49,Yes,9,4,31,0
7,54,No,4,6,41,0
8,70,No,5,4,63,0
2,68,No,8,4,44,0
6,81,Yes,5,3,69,0
8,93,No,5,8,88,1
7,56,No,7,5,49,0
3,98,No,5,9,76,1
1,90,No,7,5,63,0
6,68,No,5,5,55,0
8,88,Yes,7,5,86,1
6,83,Yes,8,0,71,1
5,54,No,8,5,41,0
8,65,No,5,3,58,0
2,51,No,6,1,26,0
1,64,No,8,5,39,0
1,80,No,4,0,54,0
4,44,No,4,0,25,0
6,43,Yes,7,4,29,0
9,83,No,6,5,81,1
1,87,No,9,1,65,0
1,80,Yes,7,9,57,0
5,96,Yes,5,7,85,1
5,70,Yes,8,3,60,0
5,42,Yes,6,3,27,0
6,92,No,7,9,82,1
8,42,Yes,7,4,37,0
3,65,Yes,4,9,48,0
9,89,Yes,5,3,85,1
1,56,No,7,4,28,0
4,99,No,4,9,83,1
9,49,No,6,2,47,0
8,41,Yes,7,7,37,0
9,63,No,9,5,62,0
1,50,Yes,9,7,26,0
9,63,Yes,4,4,59,0
3,74,Yes,9,6,59,0
9,62,Yes,5,9,56,0
1,71,No,8,6,46,0
1,62,No,9,5,35,0
9,73,No,6,9,71,1
6,80,No,7,3,69,0
4,58,Yes,4,5,41,0
7,41,Yes,7,8,34,0
5,99,Yes,8,3,89,1
7,90,Yes,7,5,83,1
8,41,Yes,7,5,33,0
8,54,No,4,2,48,0
1,95,No,8,3,71,1
8,60,Yes,6,2,52,0
6,74,Yes,4,2,63,0
4,44,No,8,9,27,0
8,82,No,8,3,79,1
3,66,Yes,7,3,44,0
4,63,No,5,5,45,0
6,46,No,5,3,34,0
7,45,Yes,6,5,34,0
4,85,Yes,7,1,69,0
4,72,No,5,3,56,0
7,97,No,4,1,86,1
6,88,Yes,6,7,78,1
8,56,No,7,8,49,0
1,85,No,9,6,67,0
7,81,No,4,5,71,1
7,69,Yes,5,7,61,0
7,47,No,5,3,36,0
7,79,No,5,9,69,0
8,85,Yes,5,1,80,1
9,46,Yes,8,3,39,0
9,45,No,9,4,39,0
2,43,Yes,6,8,21,0
7,40,Yes,6,4,30,0
7,54,No,5,8,47,0
4,70,Yes,6,8,53,0
9,64,No,9,7,59,0
8,86,No,4,4,79,1
1,72,Yes,4,1,44,0
2,91,No,6,4,66,0
2,74,No,5,0,51,0
8,94,No,7,7,90,1
1,44,No,9,1,16,0
4,44,No,5,6,23,0
5,75,Yes,8,1,62,0
9,56,Yes,7,4,51,0
7,92,No,9,9,84,1
8,91,No,8,6,86,1
9,53,Yes,6,5,50,0
7,97,No,8,4,90,1
5,68,No,6,5,55,0
5,47,No,8,1,31,0
6,73,Yes,7,9,64,0
5,79,No,8,0,64,0
9,40,Yes,5,0,38,0
3,68,No,6,7,46,0
3,75,No,4,2,54,0
7,90,Yes,8,2,81,1
7,76,Yes,6,8,67,0
6,68,No,4,5,54,0
3,44,No,6,3,19,0
7,92,No,6,3,85,1
5,71,Yes,4,6,54,0
7,99,No,4,5,89,1
2,91,Yes,7,1,66,0
6,63,No,9,8,55,0
8,58,No,8,1,52,0
1,51,No,8,7,27,0
4,91,No,6,3,74,1
1,40,No,5,9,14,0
1,46,No,5,0,19,0
8,56,No,9,0,52,0
7,73,Yes,6,8,63,0
1,82,No,7,3,55,0
2,46,No,4,0,18,0
4,56,No,6,2,39,0
1,98,No,8,2,74,1
3,42,Yes,5,6,23,0
8,68,Yes,5,5,57,0
8,61,No,5,7,54,0
8,77,No,7,6,67,0
6,93,Yes,8,0,86,1
6,82,Yes,7,2,71,1
5,68,Yes,4,8,52,0
9,89,No,6,3,85,1
4,89,Yes,6,2,72,1
7,93,Yes,5,4,88,1
1,81,No,5,7,55,0
9,44,No,4,0,39,0
7,69,No,7,1,58,0
9,62,Yes,9,6,65,0
7,94,Yes,9,0,90,1
2,60,Yes,9,4,35,0
6,95,Yes,8,9,88,1
4,65,No,4,7,48,0
3,93,Yes,6,5,72,1
2,86,No,6,2,60,0
6,60,Yes,7,6,45,0
8,59,Yes,4,2,53,0
6,62,Yes,8,4,49,0
9,43,No,4,6,39,0
5,60,Yes,4,1,42,0
2,60,No,7,9,35,0
8,40,No,8,3,34,0
9,54,No,9,1,54,0
4,56,No,6,6,37,0
6,90,Yes,5,2,78,1
8,53,Yes,9,8,49,0
9,98,No,8,5,96,1
5,58,No,6,0,43,0
6,89,Yes,9,9,80,1
4,99,Yes,7,7,80,1
5,73,No,8,6,62,0
7,45,Yes,8,0,37,0
9,84,Yes,6,2,81,1
6,88,Yes,6,2,74,1
6,45,No,4,2,30,0
8,92,No,4,6,87,1
4,93,No,8,5,74,1
3,44,No,5,1,20,0
7,46,No,7,4,37,0
5,72,Yes,6,5,55,0
2,52,Yes,4,1,25,0
2,90,Yes,7,0,67,0
6,93,No,9,3,78,1
8,40,Yes,9,3,35,0
1,52,No,8,3,24,0
6,82,No,6,0,72,1
2,66,No,9,2,42,0
2,46,No,6,6,24,0
7,91,No,4,3,82,1
1,42,No,9,1,15,0
6,97,Yes,5,7,87,1
7,64,No,9,0,59,0
8,72,Yes,6,8,67,0
7,79,No,5,4,69,0
6,56,Yes,7,1,45,0
9,84,No,9,3,83,1
3,53,No,6,2,31,0
6,76,Yes,9,6,61,0
4,97,No,9,5,80,1
2,95,No,6,8,70,1
1,93,Yes,5,3,67,0
1,62,Yes,4,2,37,0
3,98,No,9,6,81,1
4,63,Yes,8,5,46,0
2,68,Yes,7,4,46,0
1,77,No,6,9,52,0
4,98,Yes,9,6,84,1
7,93,No,4,4,84,1
6,66,Yes,6,8,58,0
6,77,No,9,3,66,0
9,92,No,7,0,85,1
2,79,No,8,9,55,0
4,84,Yes,6,4,67,0
5,89,No,9,0,75,1
1,62,Yes,5,0,36,0
8,70,No,4,0,64,0
8,75,No,8,0,69,0
6,56,No,6,7,42,0
5,76,Yes,9,1,64,0
8,42,No,8,8,38,0
3,75,No,5,6,56,0
3,94,Yes,6,2,73,1
2,44,No,8,8,28,0
5,85,No,6,3,67,0
3,54,Yes,6,6,34,0
3,91,Yes,8,2,73,1
6,88,Yes,6,4,79,1
8,45,No,5,3,38,0
2,98,Yes,8,5,78,1
4,49,No,9,8,35,0
7,93,No,8,4,85,1
1,71,Yes,5,0,45,0
1,62,Yes,5,4,37,0
7,87,No,5,4,78,1
7,56,Yes,9,8,52,0
1,85,Yes,9,7,64,0
1,59,No,6,4,32,0
4,83,Yes,6,4,65,0
5,80,Yes,7,1,67,0
5,54,Yes,6,8,40,0
4,83,No,5,3,64,0
8,85,Yes,7,6,79,1
7,97,Yes,5,9,91,1
9,61,No,4,5,56,0
7,89,No,9,4,85,1
1,91,No,8,4,64,0
7,45,No,4,6,34,0
1,43,Yes,9,1,16,0
7,97,No,9,8,88,1
8,62,No,5,1,53,0
9,83,Yes,6,8,80,1
3,84,No,8,3,64,0
4,58,No,6,9,37,0
4,93,Yes,6,9,75,1
9,84,No,8,5,82,1
7,70,No,8,0,60,0
3,83,Yes,4,4,64,0
5,91,Yes,5,5,76,1
7,42,Yes,6,8,35,0
8,67,Yes,5,8,61,0
1,42,Yes,5,8,18,0
2,53,Yes,7,2,25,0
7,57,Yes,4,3,47,0
2,66,Yes,6,7,47,0
7,90,Yes,9,7,81,1
9,99,Yes,8,1,99,1
2,49,Yes,8,7,28,0
7,88,Yes,5,6,77,1
4,54,No,4,8,37,0
2,58,Yes,4,4,35,0
7,48,Yes,6,1,38,0
5,43,Yes,6,4,31,0
1,54,Yes,5,1,29,0
5,90,Yes,5,4,77,1
3,87,No,5,8,70,1
7,47,No,7,6,37,0
6,88,No,4,6,75,1
8,92,No,5,0,83,1
5,40,Yes,4,8,24,0
2,46,No,9,5,23,0
9,92,No,8,6,90,1
8,70,Yes,8,1,64,0
6,57,No,4,0,41,0
7,51,No,9,3,44,0
9,87,Yes,8,8,84,1
7,69,Yes,8,8,65,0
3,72,No,8,2,54,0
6,98,Yes,6,0,84,1
7,86,No,9,1,78,1
2,46,Yes,6,8,21,0
3,67,No,4,8,49,0
4,88,No,4,0,69,0
6,42,No,7,8,31,0
1,82,Yes,6,0,56,0
9,45,Yes,4,9,41,0
5,70,No,6,3,54,0
7,77,Yes,7,4,69,0
9,54,Yes,4,7,53,0
9,46,No,4,4,40,0
1,82,Yes,4,4,58,0
1,69,Yes,4,3,41,0
3,66,No,5,8,46,0
6,56,No,9,7,50,0
2,94,Yes,9,8,75,1
1,57,Yes,6,6,32,0
1,61,Yes,6,6,37,0
5,95,No,6,4,83,1
4,92,Yes,7,9,75,1
1,65,Yes,5,0,39,0
4,90,Yes,6,5,74,1
3,66,Yes,6,9,43,0
2,79,Yes,4,5,56,0
9,63,Yes,4,9,58,0
1,91,No,4,3,64,0
7,47,No,6,1,39,0
4,60,No,4,0,38,0
5,68,Yes,6,2,53,0
5,82,Yes,7,8,68,0
1,60,No,7,0,36,0
6,42,No,8,4,29,0
9,70,No,5,9,67,0
2,94,No,4,5,72,1
7,66,No,9,8,61,0
6,85,Yes,4,0,70,1
5,66,Yes,5,4,51,0
4,48,Yes,5,0,32,0
4,96,Yes,8,1,80,1
6,72,Yes,5,1,62,0
4,72,No,6,4,59,0
5,65,No,4,9,50,0
6,67,Yes,5,3,57,0
5,83,No,6,5,70,1
7,82,Yes,5,4,70,1
9,70,Yes,9,1,69,0
7,92,No,6,8,87,1
7,40,Yes,7,9,29,0
4,59,Yes,6,7,42,0
1,51,Yes,8,8,27,0
8,56,No,6,5,49,0
4,54,No,5,4,35,0
1,73,Yes,7,4,46,0
5,89,Yes,7,1,76,1
8,55,No,6,3,47,0
4,43,No,5,1,22,0
8,47,No,7,1,36,0
8,73,No,9,7,66,0
3,85,Yes,6,3,68,0
9,64,Yes,6,3,61,0
3,54,Yes,6,6,36,0
1,67,No,7,3,39,0
2,48,No,4,8,20,0
6,41,Yes,5,8,28,0
2,56,No,8,2,29,0
6,97,Yes,8,5,86,1
1,49,No,5,6,25,0
1,48,Yes,4,2,20,0
5,70,Yes,5,3,58,0
9,41,Yes,6,0,38,0
